order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
9303,1, John Smith,201278,Outback,Subaru,UPI,5,26945,04-05-2021 17:05,Norfolk,Virginia,eBay,zL-908744,N,Merchant account blocks the transaction
9304,8, Justin Thomas,201081,Tucson,Hyundai,Wallet,14,24950,1/14/2021 21:40,Lexington,Kentucky,Carvana,ld-176354,Y,
9305,11, Chris Jones,100648,Sierra,GMC,Card,20,37195,8/20/2021 3:51,Mobile,Alabama,Carvana,of-718070,Y,
9306,11, Chris Jones,200967,Rogue,Nissan,Internet Banking,11,27150,03-12-2021 22:24,Elkins,West Virginia,Carfax,mu-419636,Y,
9307,15, Micheal Smith,201137,CX-5,Mazda,Internet Banking,2,26250,5/19/2021 2:31,Daytona Beach,Florida,Carfax,Us-457186,Y,
9308,13, James Rodriguez,200261,Escape,Ford,UPI,8,27185,2/20/2021 11:21,Richmond,Virginia,Car Max,tB-324199,N,Incorrect Pin
9309,19, Jordan Brown,201278,Outback,Subaru,Internet Banking,12,26945,4/26/2021 15:59,Columbia,South Carolina,eBay,xi-005684,Y,
9310,21, Louis Way,300723,Accord,Honda,Card,11,26520,06-12-2021 00:48,Bristol,Tennessee,AutoTrader,zA-204544,N,Merchant account blocks the transaction
9311,16, Dave Hernandez,100494,Highlander,Toyota,Card,17,35855,06-06-2021 06:12,Asheville,North Carolina,Car Max,fa-520200,N,The billing address is invalid 
9312,16, Dave Hernandez,300786,Civic,Honda,Wallet,2,22550,4/26/2021 17:47,Huntsville,Alabama,Car Max,JM-227285,N,Merchant account blocks the transaction
9313,20, Ryan Collier,400562,Wrangler,Jeep,Internet Banking,19,30295,1/23/2021 11:46,Little Rock,Arkansas,AutoTrader,mO-973472,Y,
9314,18, Susan Boyle,300451,Corolla,Toyota,Internet Banking,4,20425,02-11-2021 04:27,Charlotte,North Carolina,AutoTrader,Te-969124,Y,
9315,7, Calvin Harris,300995,Altima,Nissan,Wallet,18,24900,07-05-2021 21:11,Huntington,West Virginia,Carfax,WK-859490,Y,
9316,11, Chris Jones,100243,F-150,Ford,Card,17,45525,08-07-2021 01:04,Lynchburg,Virginia,Car Max,tt-133420,Y,
9317,18, Susan Boyle,200122,Equinox,Chevrolet,Card,13,26300,12-02-2021 22:31,Johnson City,Tennessee,eBay,FJ-498323,Y,
9318,3,Alexander Hopkins,200122,Equinox,Chevrolet,Internet Banking,17,26300,09-02-2021 05:49,Lynchburg,Virginia,eBay,qV-765676,N,Credit or debit card is canceled
9319,11, Chris Jones,100379,1500,Ram,Wallet,3,33975,5/13/2021 17:46,Dulles,Virginia,Carvana,Kt-499174,N,Credit or debit card is canceled
9320,1, John Smith,200794,HR-V,Honda,Card,20,23650,07-11-2021 04:22,Elkins,West Virginia,Car Max,AQ-224988,Y,
9321,23, Usamah Khan,100379,1500,Ram,UPI,7,33975,7/30/2021 16:30,Birmingham,Alabama,Car Max,Xw-576670,Y,
9322,9, Chloe Howells,100243,F-150,Ford,UPI,4,45525,1/20/2021 10:37,Gainesville,Florida,Car Max,FE-518096,Y,
9323,9, Chloe Howells,100494,Highlander,Toyota,Wallet,21,35855,09-01-2021 08:56,Athens,Georgia,Carfax,VD-318052,Y,
9324,24, Amy Barnes,200967,Rogue,Nissan,Card,10,27150,06-02-2021 00:49,Wilmington,North Carolina,Car Max,yg-923235,Y,
9325,9, Chloe Howells,100409,Tacoma,Toyota,Card,9,27150,11/27/2021 5:09,Wilmington,North Carolina,Car Max,IL-234191,Y,
9326,21, Louis Way,100409,Tacoma,Toyota,Internet Banking,6,27150,03-01-2021 09:26,Savannah,Georgia,eBay,RZ-618259,N,Credit or debit card is canceled
9327,11, Chris Jones,200482,RAV4,Toyota,UPI,7,26975,8/29/2021 14:34,Charleston,South Carolina,AutoTrader,Gm-343840,N,Incorrect Pin
9328,21, Louis Way,400562,Wrangler,Jeep,Card,20,30295,1/27/2021 2:02,Paducah,Kentucky,AutoTrader,qc-745528,Y,
9329,10, Max Halloway,200787,CR-V,Honda,Card,16,26800,5/16/2021 3:37,Lake Charles,Louisiana,Car Max,MW-024294,Y,
9330,17, Maria Garcia,300479,Camry,Toyota,Internet Banking,5,25945,1/20/2021 2:01,Huntington,West Virginia,Car Max,KE-311919,Y,
9331,4, Rashid Matthews,300857,Model Y,Tesla,Wallet,14,65990,7/16/2021 20:57,North Little Rock,Arkansas,Carvana,nm-375458,Y,
9332,6, Alex Poppins,200233,Explorer,Ford,Card,20,35510,02-03-2021 04:17,Shreveport,Louisiana,AutoTrader,Wq-994496,Y,
9333,7, Calvin Harris,100243,F-150,Ford,UPI,7,45525,06-07-2021 13:31,Apalachicola,Florida,AutoTrader,ok-168490,Y,
9334,1, John Smith,300479,Camry,Toyota,Internet Banking,14,25945,03-12-2021 06:55,Dulles,Virginia,Carfax,wa-883090,Y,
9335,18, Susan Boyle,100243,F-150,Ford,Wallet,8,45525,02-03-2021 01:15,Richmond,Virginia,Carfax,ks-771947,Y,
9336,18, Susan Boyle,201137,CX-5,Mazda,Card,13,26250,08-10-2021 22:00,Kingsport,Tennessee,Carfax,yB-075525,Y,
9337,11, Chris Jones,200261,Escape,Ford,Card,7,27185,11/17/2021 12:37,New Orleans,Louisiana,Car Max,xb-853630,Y,
9338,19, Jordan Brown,300786,Civic,Honda,Card,4,22550,10/22/2021 18:42,Birmingham,Alabama,Carfax,tw-301280,Y,
9339,13, James Rodriguez,200528,Grand Cherokee,Jeep,Card,21,39000,01-07-2021 17:48,Tampa,Florida,Carfax,Pd-307574,N,The payment gateway does not support
9340,22, Jenny Pickard,300451,Corolla,Toyota,Card,3,20425,9/23/2021 11:06,Beckley,West Virginia,AutoTrader,GG-939065,Y,
9341,7, Calvin Harris,300804,Model 3,Tesla,UPI,13,46990,7/27/2021 17:43,Charleston,West Virginia,AutoTrader,bG-026045,Y,
9342,9, Chloe Howells,300451,Corolla,Toyota,Card,15,20425,11/18/2021 15:04,Johnson City,Tennessee,Carvana,Oo-499861,Y,
9343,23, Usamah Khan,300451,Corolla,Toyota,UPI,15,20425,2/23/2021 7:52,Norfolk,Virginia,Carvana,MT-754243,N,Credit or debit card is expired 
9344,13, James Rodriguez,201137,CX-5,Mazda,UPI,2,26250,12/28/2021 11:57,Pensacola,Florida,Carvana,KI-755943,Y,
9345,17, Maria Garcia,200233,Explorer,Ford,Wallet,5,35510,11/23/2021 4:28,Greenville,South Carolina,AutoTrader,xx-593463,Y,
9346,15, Micheal Smith,100648,Sierra,GMC,UPI,17,37195,7/28/2021 7:54,Lexington,Kentucky,AutoTrader,Op-207178,N,The billing address is invalid 
9347,13, James Rodriguez,300857,Model Y,Tesla,Wallet,8,65990,7/16/2021 7:30,Macon,Georgia,AutoTrader,yc-945186,N,The consumers account is suspended or closed 
9348,2, Mary Jane,300723,Accord,Honda,UPI,9,26520,06-09-2021 21:39,Lake Charles,Louisiana,Car Max,vG-228073,N,Credit or debit card is expired 
9349,11, Chris Jones,100145,Silverado,Chevrolet,UPI,7,34600,09-11-2021 04:22,Cape Hatteras,North Carolina,Carfax,RP-149133,Y,
9350,6, Alex Poppins,100145,Silverado,Chevrolet,UPI,17,34600,11-07-2021 10:59,Jackson,Mississippi,Carfax,In-019054,Y,
9351,13, James Rodriguez,300995,Altima,Nissan,Card,12,24900,2/18/2021 22:26,Tupelo,Mississippi,Carfax,xc-114680,Y,
9352,24, Amy Barnes,200261,Escape,Ford,UPI,12,27185,5/19/2021 10:22,Bowling Green,Kentucky,AutoTrader,ih-335612,Y,
9353,23, Usamah Khan,300723,Accord,Honda,Internet Banking,20,26520,6/26/2021 8:38,Tampa,Florida,Car Max,LF-468807,Y,
9354,25, Karen Smith,200122,Equinox,Chevrolet,UPI,14,26300,5/31/2021 4:26,Nashville,Tennessee,Carfax,wn-626958,Y,
9355,16, Dave Hernandez,200482,RAV4,Toyota,Wallet,10,26975,02-06-2021 06:46,Gainesville,Florida,AutoTrader,wN-915092,Y,
9356,16, Dave Hernandez,200794,HR-V,Honda,Wallet,12,23650,3/30/2021 11:06,Memphis,Tennessee,eBay,wd-797261,N,The billing address is invalid 
9357,16, Dave Hernandez,100379,1500,Ram,UPI,2,33975,5/31/2021 5:55,Atlanta,Georgia,Car Max,SM-516954,Y,
9358,23, Usamah Khan,300786,Civic,Honda,Internet Banking,7,22550,8/24/2021 2:44,Athens,Georgia,Carfax,aX-347466,Y,
9359,24, Amy Barnes,100409,Tacoma,Toyota,Wallet,18,27150,6/29/2021 2:11,Roanoke,Virginia,Carfax,hW-100166,Y,
9360,25, Karen Smith,100243,F-150,Ford,Internet Banking,1,45525,06-11-2021 10:22,Mobile,Alabama,AutoTrader,vP-993965,Y,
9361,9, Chloe Howells,100145,Silverado,Chevrolet,UPI,6,34600,2/28/2021 10:55,Charleston,West Virginia,Carfax,JP-971550,Y,
9362,6, Alex Poppins,200122,Equinox,Chevrolet,Internet Banking,3,26300,8/14/2021 13:13,Chattanooga,Tennessee,eBay,zl-661278,Y,
9363,20, Ryan Collier,100379,1500,Ram,Wallet,20,33975,8/16/2021 20:26,Dulles,Virginia,Carvana,tT-269372,Y,
9364,18, Susan Boyle,300804,Model 3,Tesla,Internet Banking,2,46990,5/16/2021 12:28,Savannah,Georgia,eBay,Pi-113787,Y,
9365,10, Max Halloway,100409,Tacoma,Toyota,Internet Banking,1,27150,11/14/2021 4:56,Atlanta,Georgia,AutoTrader,Vz-140453,Y,
9366,9, Chloe Howells,300995,Altima,Nissan,Card,10,24900,9/29/2021 21:57,Atlanta,Georgia,Carfax,cD-423477,Y,
9367,3,Alexander Hopkins,200482,RAV4,Toyota,UPI,4,26975,6/18/2021 22:44,Columbia,South Carolina,eBay,oK-771979,Y,
9368,6, Alex Poppins,100409,Tacoma,Toyota,Internet Banking,13,27150,03-06-2021 13:59,Atlanta,Georgia,AutoTrader,DJ-080172,N,Credit or debit card is canceled
9369,2, Mary Jane,201081,Tucson,Hyundai,Wallet,7,24950,8/13/2021 3:41,Birmingham,Alabama,Carfax,VA-445097,Y,
9370,20, Ryan Collier,100648,Sierra,GMC,UPI,11,37195,12/28/2021 8:39,Macon,Georgia,Car Max,Rw-735518,Y,
9371,17, Maria Garcia,300857,Model Y,Tesla,Wallet,20,65990,7/25/2021 6:39,Montgomery,Alabama,eBay,KH-057990,Y,
9372,22, Jenny Pickard,200794,HR-V,Honda,Internet Banking,15,23650,02-10-2021 14:20,Columbus,Georgia,Carvana,jR-860137,Y,
9373,21, Louis Way,100648,Sierra,GMC,UPI,11,37195,10-09-2021 16:30,Lake Charles,Louisiana,AutoTrader,tK-822468,N,Merchant account blocks the transaction
9374,19, Jordan Brown,200233,Explorer,Ford,Wallet,1,35510,2/24/2021 5:30,Greenville,South Carolina,Carfax,vz-251207,Y,
9375,7, Calvin Harris,200233,Explorer,Ford,Card,12,35510,05-08-2021 05:42,Norfolk,Virginia,Carfax,Yu-100020,Y,
9376,16, Dave Hernandez,100243,F-150,Ford,Wallet,4,45525,9/15/2021 0:24,Macon,Georgia,eBay,CE-911502,Y,
9377,23, Usamah Khan,400562,Wrangler,Jeep,Internet Banking,18,30295,7/13/2021 12:47,Jackson,Mississippi,AutoTrader,Xf-817819,Y,
9378,24, Amy Barnes,200787,CR-V,Honda,Wallet,16,26800,7/23/2021 12:35,Beckley,West Virginia,Car Max,Cq-509767,Y,
9379,25, Karen Smith,200122,Equinox,Chevrolet,Wallet,12,26300,05-12-2021 11:55,Winston-Salem,North Carolina,Carvana,KS-915659,Y,
9380,15, Micheal Smith,300857,Model Y,Tesla,UPI,20,65990,8/15/2021 12:31,Mobile,Alabama,Car Max,ui-271315,N,The billing address is invalid 
9381,1, John Smith,400562,Wrangler,Jeep,UPI,8,30295,12-04-2021 00:37,Norfolk,Virginia,AutoTrader,lK-520211,N,The consumers account is suspended or closed 
9382,16, Dave Hernandez,300804,Model 3,Tesla,Card,19,46990,07-09-2021 00:05,Little Rock,Arkansas,eBay,hY-192325,N,Merchant account blocks the transaction
9383,4, Rashid Matthews,300995,Altima,Nissan,Wallet,17,24900,1/17/2021 6:17,North Little Rock,Arkansas,AutoTrader,QR-784012,Y,
9384,21, Louis Way,300857,Model Y,Tesla,Wallet,11,65990,07-12-2021 10:13,Birmingham,Alabama,Car Max,pU-445293,Y,
9385,15, Micheal Smith,300995,Altima,Nissan,Card,16,24900,4/19/2021 14:39,Kingsport,Tennessee,Carfax,At-743242,Y,
9386,22, Jenny Pickard,100494,Highlander,Toyota,UPI,9,35855,11/16/2021 15:47,Little Rock,Arkansas,Carfax,ZU-304104,N,The billing address is invalid 
9387,11, Chris Jones,300479,Camry,Toyota,UPI,13,25945,5/22/2021 17:50,Meridian,Mississippi,AutoTrader,xv-386984,N,Credit or debit card is expired 
9388,13, James Rodriguez,100379,1500,Ram,UPI,6,33975,09-04-2021 17:20,Johnson City,Tennessee,Carfax,PT-380259,Y,
9389,5, Brandon Johnson,300451,Corolla,Toyota,Card,11,20425,10-12-2021 07:17,Fort Myers,Florida,AutoTrader,BA-772952,Y,
9390,8, Justin Thomas,201278,Outback,Subaru,Internet Banking,11,26945,12/26/2021 18:30,Greenville,South Carolina,AutoTrader,IF-255604,N,Merchant account blocks the transaction
9391,15, Micheal Smith,200482,RAV4,Toyota,Card,13,26975,11-01-2021 01:44,Charleston,West Virginia,Car Max,Jv-505815,N,The consumers account is suspended or closed 
9392,15, Micheal Smith,200794,HR-V,Honda,UPI,3,23650,2/22/2021 8:20,Bristol,Tennessee,AutoTrader,HD-372179,Y,
9393,18, Susan Boyle,100648,Sierra,GMC,UPI,7,37195,1/15/2021 21:57,Nashville,Tennessee,Car Max,nS-237503,Y,
9394,19, Jordan Brown,100648,Sierra,GMC,UPI,16,37195,4/15/2021 19:42,Raleigh,North Carolina,Car Max,PN-311771,Y,
9395,18, Susan Boyle,400562,Wrangler,Jeep,Internet Banking,3,30295,8/18/2021 5:59,Fort Smith,Arkansas,Carfax,Vv-835483,Y,
9396,10, Max Halloway,200233,Explorer,Ford,Card,19,35510,10-11-2021 05:24,Charleston,South Carolina,AutoTrader,Dl-522360,N,Merchant account blocks the transaction
9397,8, Justin Thomas,300451,Corolla,Toyota,Wallet,16,20425,7/22/2021 7:50,Fort Smith,Arkansas,Car Max,Of-580779,Y,
9398,8, Justin Thomas,300857,Model Y,Tesla,UPI,20,65990,12-08-2021 19:22,Meridian,Mississippi,Carvana,Kc-058439,N,Merchant account blocks the transaction
9399,18, Susan Boyle,300723,Accord,Honda,Card,8,26520,02-05-2021 01:53,Fort Smith,Arkansas,Carvana,ja-363787,Y,
9400,7, Calvin Harris,100243,F-150,Ford,Card,15,45525,2/19/2021 2:55,Richmond,Virginia,Carfax,hq-505568,N,The payment gateway does not support
9401,7, Calvin Harris,200794,HR-V,Honda,Wallet,19,23650,04-08-2021 20:58,Nashville,Tennessee,eBay,SE-918854,Y,
9402,24, Amy Barnes,201081,Tucson,Hyundai,UPI,2,24950,5/18/2021 1:48,Greenville,South Carolina,Car Max,EU-816658,Y,
9403,10, Max Halloway,300479,Camry,Toyota,Internet Banking,4,25945,11-09-2021 05:08,Birmingham,Alabama,Car Max,sx-384533,Y,
9404,21, Louis Way,200967,Rogue,Nissan,Card,6,27150,8/29/2021 21:05,Memphis,Tennessee,Carvana,xy-912175,Y,
9405,4, Rashid Matthews,200122,Equinox,Chevrolet,Card,17,26300,10/16/2021 20:36,Bristol,Tennessee,eBay,yD-746535,Y,
9406,5, Brandon Johnson,200528,Grand Cherokee,Jeep,Wallet,12,39000,12/29/2021 22:04,Louisville,Kentucky,Carfax,ve-983288,N,The consumers account is suspended or closed 
9407,6, Alex Poppins,201278,Outback,Subaru,UPI,18,26945,04-11-2021 11:04,Bowling Green,Kentucky,Car Max,ON-745378,Y,
9408,2, Mary Jane,200967,Rogue,Nissan,Wallet,10,27150,10/19/2021 1:26,Dulles,Virginia,Carvana,Xt-142114,N,Incorrect Pin
9409,5, Brandon Johnson,100379,1500,Ram,Card,2,33975,08-08-2021 04:20,Baton Rouge,Louisiana,AutoTrader,dQ-694519,Y,
9410,19, Jordan Brown,100379,1500,Ram,UPI,4,33975,6/28/2021 10:58,Paducah,Kentucky,Carvana,ye-622981,Y,
9411,4, Rashid Matthews,100494,Highlander,Toyota,Card,12,35855,10/19/2021 14:28,West Palm Beach,Florida,eBay,tq-920068,Y,
9412,24, Amy Barnes,300479,Camry,Toyota,Wallet,6,25945,06-01-2021 17:42,Apalachicola,Florida,eBay,wQ-479448,Y,
9413,3,Alexander Hopkins,300479,Camry,Toyota,Internet Banking,8,25945,11-09-2021 20:19,Huntington,West Virginia,Carvana,hp-826703,Y,
9414,12, Eric Kemsley,100243,F-150,Ford,Wallet,12,45525,10-07-2021 09:31,Huntington,West Virginia,eBay,qP-977489,N,The billing address is invalid 
9415,6, Alex Poppins,300995,Altima,Nissan,Card,15,24900,9/21/2021 13:31,Macon,Georgia,AutoTrader,Hr-876448,Y,
9416,6, Alex Poppins,200122,Equinox,Chevrolet,Internet Banking,13,26300,10/13/2021 8:01,Macon,Georgia,Car Max,Ks-391154,Y,
9417,11, Chris Jones,201081,Tucson,Hyundai,Card,17,24950,05-03-2021 06:06,Jackson,Kentucky,Car Max,eT-007844,N,Incorrect Pin
9418,1, John Smith,300451,Corolla,Toyota,Wallet,9,20425,03-11-2021 16:39,Columbus,Georgia,Car Max,vB-862083,N,Merchant account blocks the transaction
9419,19, Jordan Brown,100243,F-150,Ford,Wallet,17,45525,12/22/2021 17:51,Columbus,Georgia,AutoTrader,ta-496506,Y,
9420,19, Jordan Brown,100145,Silverado,Chevrolet,Internet Banking,17,34600,12-09-2021 09:24,North Little Rock,Arkansas,Carvana,Pz-983289,Y,
9421,5, Brandon Johnson,100648,Sierra,GMC,Card,4,37195,10/30/2021 3:06,Memphis,Tennessee,AutoTrader,Tx-614376,Y,
9422,8, Justin Thomas,100243,F-150,Ford,Internet Banking,18,45525,12/19/2021 12:09,Birmingham,Alabama,Carvana,DS-683246,Y,
9423,24, Amy Barnes,400562,Wrangler,Jeep,Card,19,30295,03-11-2021 14:34,Louisville,Kentucky,Carfax,DI-895035,N,Credit or debit card is expired 
9424,11, Chris Jones,200482,RAV4,Toyota,Wallet,4,26975,5/27/2021 3:58,Baton Rouge,Louisiana,AutoTrader,sd-538528,Y,
9425,16, Dave Hernandez,200528,Grand Cherokee,Jeep,Card,6,39000,12/13/2021 1:58,Lynchburg,Virginia,Car Max,IJ-970090,Y,
9426,16, Dave Hernandez,300857,Model Y,Tesla,UPI,16,65990,3/14/2021 2:44,Tampa,Florida,eBay,Jm-589129,Y,
9427,6, Alex Poppins,200122,Equinox,Chevrolet,Card,5,26300,10/14/2021 3:46,Little Rock,Arkansas,eBay,QQ-764849,N,The consumers account is suspended or closed 
9428,15, Micheal Smith,300995,Altima,Nissan,Card,20,24900,1/21/2021 20:54,Charleston,South Carolina,eBay,Au-376009,Y,
9429,21, Louis Way,300995,Altima,Nissan,UPI,2,24900,6/21/2021 0:53,Charleston,West Virginia,Carfax,Xl-857815,Y,
9430,2, Mary Jane,200528,Grand Cherokee,Jeep,Internet Banking,2,39000,5/28/2021 8:19,Orlando,Florida,eBay,KC-134043,Y,
9431,8, Justin Thomas,400562,Wrangler,Jeep,Card,18,30295,9/28/2021 14:04,Charleston,West Virginia,Carvana,GC-426290,Y,
9432,13, James Rodriguez,300479,Camry,Toyota,Internet Banking,7,25945,02-10-2021 06:44,Miami,Florida,Car Max,Ty-623738,Y,
9433,22, Jenny Pickard,200482,RAV4,Toyota,Internet Banking,10,26975,9/23/2021 20:06,Tampa,Florida,AutoTrader,NE-212574,N,The payment gateway does not support
9434,1, John Smith,100379,1500,Ram,UPI,12,33975,05-11-2021 16:24,Savannah,Georgia,Car Max,QK-210483,Y,
9435,10, Max Halloway,300451,Corolla,Toyota,Internet Banking,18,20425,07-01-2021 01:45,Jackson,Mississippi,Car Max,NW-255883,Y,
9436,24, Amy Barnes,100648,Sierra,GMC,Card,15,37195,03-05-2021 06:09,Huntsville,Alabama,AutoTrader,Ok-814643,Y,
9437,9, Chloe Howells,200122,Equinox,Chevrolet,Card,11,26300,5/31/2021 7:36,Spartanburg,South Carolina,AutoTrader,TE-566037,Y,
9438,11, Chris Jones,300857,Model Y,Tesla,Internet Banking,7,65990,6/24/2021 19:00,Jackson,Mississippi,Carfax,Dr-428639,Y,
9439,8, Justin Thomas,201137,CX-5,Mazda,UPI,19,26250,9/21/2021 18:34,Spartanburg,South Carolina,eBay,gO-038985,Y,
9440,7, Calvin Harris,300804,Model 3,Tesla,Card,10,46990,8/20/2021 22:27,Elkins,West Virginia,Carfax,qN-751670,Y,
9441,23, Usamah Khan,200482,RAV4,Toyota,UPI,15,26975,6/17/2021 4:02,Bowling Green,Kentucky,eBay,bl-006271,Y,
9442,5, Brandon Johnson,400562,Wrangler,Jeep,Internet Banking,19,30295,4/29/2021 6:30,Fort Myers,Florida,Carvana,hJ-090771,Y,
9443,18, Susan Boyle,200482,RAV4,Toyota,Internet Banking,2,26975,1/28/2021 19:58,Meridian,Mississippi,Carfax,KJ-177677,Y,
9444,8, Justin Thomas,300723,Accord,Honda,Card,14,26520,5/16/2021 17:40,Fort Smith,Arkansas,AutoTrader,fl-271723,Y,
9445,19, Jordan Brown,201137,CX-5,Mazda,Internet Banking,17,26250,9/23/2021 1:40,Beckley,West Virginia,Carvana,UY-715868,Y,
9446,7, Calvin Harris,200528,Grand Cherokee,Jeep,Card,4,39000,7/31/2021 5:20,Bowling Green,Kentucky,Carvana,kS-121675,Y,
9447,16, Dave Hernandez,100648,Sierra,GMC,Card,2,37195,08-09-2021 21:18,Meridian,Mississippi,Carvana,pH-577286,Y,
9448,21, Louis Way,100494,Highlander,Toyota,Wallet,15,35855,08-05-2021 16:36,Huntington,West Virginia,AutoTrader,jW-428301,N,Merchant account blocks the transaction
9449,1, John Smith,400562,Wrangler,Jeep,Internet Banking,17,30295,5/22/2021 12:13,Louisville,Kentucky,Carvana,kS-415751,Y,
9450,23, Usamah Khan,300857,Model Y,Tesla,Internet Banking,15,65990,06-09-2021 21:40,Charleston,West Virginia,Carfax,Nu-702348,Y,
9451,15, Micheal Smith,200482,RAV4,Toyota,Internet Banking,12,26975,9/30/2021 20:50,Charlotte,North Carolina,Carvana,Mq-587389,Y,
9452,24, Amy Barnes,300786,Civic,Honda,Wallet,7,22550,1/26/2021 16:01,Baton Rouge,Louisiana,Car Max,bk-070273,N,Credit or debit card is canceled
9453,18, Susan Boyle,300451,Corolla,Toyota,Internet Banking,17,20425,11/18/2021 9:07,Lexington,Kentucky,Carvana,Ii-841607,Y,
9454,22, Jenny Pickard,300479,Camry,Toyota,Wallet,10,25945,6/25/2021 3:07,Louisville,Kentucky,Car Max,ri-887166,Y,
9455,4, Rashid Matthews,300995,Altima,Nissan,Wallet,3,24900,4/14/2021 21:32,Beckley,West Virginia,AutoTrader,bY-926266,Y,
9456,9, Chloe Howells,300857,Model Y,Tesla,UPI,17,65990,5/29/2021 7:45,Louisville,Kentucky,Car Max,wm-915797,Y,
9457,9, Chloe Howells,200787,CR-V,Honda,Card,12,26800,12-11-2021 18:53,Little Rock,Arkansas,Car Max,ty-623349,N,Credit or debit card is canceled
9458,13, James Rodriguez,300479,Camry,Toyota,UPI,3,25945,2/16/2021 2:03,Tampa,Florida,AutoTrader,yM-948919,N,Credit or debit card is canceled
9459,5, Brandon Johnson,200794,HR-V,Honda,Wallet,12,23650,10-07-2021 06:47,Meridian,Mississippi,eBay,eO-676445,Y,
9460,25, Karen Smith,100494,Highlander,Toyota,Card,20,35855,2/22/2021 4:58,Charleston,South Carolina,Car Max,WL-327500,Y,
9461,2, Mary Jane,400562,Wrangler,Jeep,Card,13,30295,12-08-2021 05:12,Nashville,Tennessee,Car Max,ho-702941,N,Credit or debit card is expired 
9462,6, Alex Poppins,300451,Corolla,Toyota,Card,19,20425,4/30/2021 6:25,Lexington,Kentucky,AutoTrader,TT-977536,Y,
9463,20, Ryan Collier,400562,Wrangler,Jeep,Card,7,30295,5/13/2021 8:10,Wilmington,North Carolina,Car Max,MU-961669,Y,
9464,16, Dave Hernandez,200482,RAV4,Toyota,Card,1,26975,2/26/2021 16:40,Pensacola,Florida,Carfax,ap-264371,Y,
9465,6, Alex Poppins,200261,Escape,Ford,Card,16,27185,6/21/2021 15:47,Oak Ridge,Tennessee,eBay,hF-056151,N,Credit or debit card is expired 
9466,17, Maria Garcia,100379,1500,Ram,UPI,7,33975,5/22/2021 20:47,Charleston,West Virginia,AutoTrader,vm-625430,Y,
9467,21, Louis Way,100648,Sierra,GMC,UPI,19,37195,7/21/2021 6:51,Charlotte,North Carolina,Carfax,KE-881205,Y,
9468,15, Micheal Smith,200967,Rogue,Nissan,Wallet,5,27150,11/16/2021 3:49,Paducah,Kentucky,eBay,bu-838009,Y,
9469,13, James Rodriguez,200122,Equinox,Chevrolet,UPI,12,26300,2/22/2021 16:15,Paducah,Kentucky,eBay,rO-447406,Y,
9470,15, Micheal Smith,201137,CX-5,Mazda,Card,21,26250,4/25/2021 10:00,Lake Charles,Louisiana,Carvana,nE-985158,Y,
9471,5, Brandon Johnson,400562,Wrangler,Jeep,UPI,18,30295,9/22/2021 6:49,New Orleans,Louisiana,Carvana,co-807765,N,The consumers account is suspended or closed 
9472,5, Brandon Johnson,300451,Corolla,Toyota,Wallet,14,20425,11/16/2021 19:27,Louisville,Kentucky,Carfax,Vp-339412,Y,
9473,21, Louis Way,300451,Corolla,Toyota,Wallet,9,20425,6/21/2021 10:19,Greenville,South Carolina,AutoTrader,gb-017034,Y,
9474,7, Calvin Harris,201278,Outback,Subaru,Wallet,7,26945,04-12-2021 02:58,New Orleans,Louisiana,Carvana,lI-748332,Y,
9475,4, Rashid Matthews,300723,Accord,Honda,UPI,9,26520,9/26/2021 8:17,Jackson,Mississippi,Carvana,WR-290777,Y,
9476,24, Amy Barnes,200233,Explorer,Ford,Wallet,2,35510,2/20/2021 0:28,Jackson,Mississippi,Carfax,QS-140047,Y,
9477,4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,8,25945,07-03-2021 22:38,Charleston,West Virginia,Carfax,hj-279184,Y,
